circuitid,raceid,resultid,statusid,alt
22,319,6960,10,45
22,319,6961,5,45
22,319,6962,5,45
22,319,6963,20,45
22,319,6976,81,45
22,319,6964,5,45
29,320,7008,81,58
29,320,7006,81,58
29,320,7005,20,58
29,320,7004,3,58
29,320,6987,1,58
29,320,6986,1,58
29,320,6985,1,58
29,320,6984,1,58
29,320,6983,1,58
29,320,6982,1,58
29,320,6981,1,58
29,320,6980,1,58
29,320,7003,20,58
29,320,7002,3,58
29,320,7001,20,58
29,320,7000,20,58
29,320,6999,12,58
29,320,6998,12,58
29,320,6997,11,58
29,320,6996,11,58
29,320,6995,11,58
29,320,6994,11,58
29,320,6993,11,58
29,320,6992,1,58
29,320,6991,1,58
29,320,6990,1,58
29,320,6989,1,58
29,320,6988,1,58
29,320,7011,97,58
29,320,7010,97,58
29,320,7009,81,58
29,320,7007,81,58
33,321,7024,15,345
33,321,7025,16,345
33,321,7026,68,345
33,321,7027,23,345
33,321,7028,8,345
33,321,7029,8,345
33,321,7030,3,345
33,321,7031,4,345
33,321,7032,5,345
33,321,7033,44,345
33,321,7034,10,345
33,321,7035,6,345
33,321,7036,37,345
33,321,7037,6,345
33,321,7038,2,345
33,321,7039,81,345
33,321,7040,81,345
33,321,7041,81,345
33,321,7042,97,345
33,321,7043,97,345
33,321,7044,97,345
33,321,7045,97,345
33,321,7046,97,345
33,321,7012,1,345
33,321,7013,1,345
33,321,7014,1,345
33,321,7015,1,345
33,321,7016,1,345
33,321,7017,11,345
33,321,7018,11,345
33,321,7019,11,345
33,321,7020,11,345
33,321,7021,12,345
33,321,7022,12,345
33,321,7023,12,345
18,322,7050,1,785
18,322,7081,97,785
18,322,7080,97,785
18,322,7079,97,785
18,322,7078,97,785
18,322,7077,97,785
18,322,7076,81,785
18,322,7075,81,785
18,322,7074,81,785
18,322,7073,81,785
18,322,7072,4,785
18,322,7071,4,785
18,322,7070,6,785
18,322,7069,7,785
18,322,7068,22,785
18,322,7067,22,785
18,322,7066,10,785
18,322,7065,22,785
18,322,7064,5,785
18,322,7063,20,785
18,322,7062,20,785
18,322,7061,8,785
18,322,7060,17,785
18,322,7059,51,785
18,322,7058,13,785
18,322,7057,13,785
18,322,7056,29,785
18,322,7055,12,785
18,322,7054,11,785
18,322,7053,11,785
18,322,7052,11,785
18,322,7051,11,785
18,322,7049,1,785
18,322,7048,1,785
18,322,7047,1,785
21,323,7106,4,37
21,323,7116,97,37
21,323,7115,97,37
21,323,7114,97,37
21,323,7113,97,37
21,323,7112,97,37
21,323,7111,81,37
21,323,7110,81,37
21,323,7109,81,37
21,323,7108,3,37
21,323,7107,37,37
21,323,7082,1,37
21,323,7083,1,37
21,323,7084,1,37
21,323,7085,1,37
21,323,7086,1,37
21,323,7087,11,37
21,323,7088,11,37
21,323,7089,11,37
21,323,7090,11,37
21,323,7091,12,37
21,323,7092,12,37
21,323,7093,12,37
21,323,7094,8,37
21,323,7095,36,37
21,323,7096,5,37
21,323,7097,5,37
21,323,7098,23,37
21,323,7099,36,37
21,323,7100,10,37
21,323,7101,5,37
21,323,7102,8,37
21,323,7103,36,37
21,323,7104,20,37
21,323,7105,4,37
6,324,7117,1,7
6,324,7151,97,7
6,324,7150,97,7
6,324,7149,97,7
6,324,7148,97,7
6,324,7147,97,7
6,324,7146,81,7
6,324,7145,81,7
6,324,7144,81,7
6,324,7143,81,7
6,324,7142,2,7
6,324,7141,5,7
6,324,7140,7,7
6,324,7139,6,7
6,324,7138,10,7
6,324,7137,38,7
6,324,7136,24,7
6,324,7135,23,7
6,324,7134,7,7
6,324,7133,6,7
6,324,7132,84,7
6,324,7131,20,7
6,324,7130,5,7
6,324,7129,99,7
6,324,7128,6,7
6,324,7127,6,7
6,324,7126,6,7
6,324,7125,84,7
6,324,7124,20,7
6,324,7123,4,7
6,324,7122,12,7
6,324,7121,12,7
6,324,7120,11,7
6,324,7119,1,7
6,324,7118,1,7
7,325,7162,13,13
7,325,7186,97,13
7,325,7185,97,13
7,325,7184,97,13
7,325,7183,97,13
7,325,7182,97,13
7,325,7181,81,13
7,325,7180,81,13
7,325,7179,81,13
7,325,7178,81,13
7,325,7177,20,13
7,325,7176,4,13
7,325,7175,4,13
7,325,7174,4,13
7,325,7173,4,13
7,325,7172,20,13
7,325,7171,20,13
7,325,7170,5,13
7,325,7169,23,13
7,325,7168,5,13
7,325,7167,6,13
7,325,7166,5,13
7,325,7165,5,13
7,325,7164,15,13
7,325,7163,14,13
7,325,7161,13,13
7,325,7160,13,13
7,325,7159,12,13
7,325,7158,12,13
7,325,7157,12,13
7,325,7156,1,13
7,325,7155,1,13
7,325,7154,1,13
7,325,7153,1,13
7,325,7152,1,13
32,326,7221,97,2227
32,326,7187,1,2227
32,326,7188,1,2227
32,326,7189,1,2227
32,326,7190,1,2227
32,326,7191,1,2227
32,326,7192,1,2227
32,326,7193,1,2227
32,326,7194,1,2227
32,326,7195,1,2227
32,326,7196,11,2227
32,326,7197,11,2227
32,326,7198,11,2227
32,326,7199,11,2227
32,326,7200,12,2227
32,326,7201,12,2227
32,326,7202,12,2227
32,326,7203,13,2227
32,326,7204,13,2227
32,326,7205,14,2227
32,326,7206,27,2227
32,326,7207,5,2227
32,326,7208,23,2227
32,326,7209,4,2227
32,326,7210,4,2227
32,326,7211,10,2227
32,326,7212,5,2227
32,326,7213,2,2227
32,326,7214,81,2227
32,326,7215,81,2227
32,326,7216,81,2227
32,326,7217,97,2227
32,326,7218,97,2227
32,326,7219,97,2227
32,326,7220,97,2227
34,327,7227,1,432
34,327,7256,97,432
34,327,7255,97,432
34,327,7254,97,432
34,327,7253,97,432
34,327,7252,97,432
34,327,7251,81,432
34,327,7250,81,432
34,327,7249,81,432
34,327,7248,81,432
34,327,7247,23,432
34,327,7246,5,432
34,327,7245,22,432
34,327,7244,24,432
34,327,7243,10,432
34,327,7242,5,432
34,327,7241,6,432
34,327,7240,2,432
34,327,7239,5,432
34,327,7238,15,432
34,327,7237,10,432
34,327,7236,13,432
34,327,7235,12,432
34,327,7234,12,432
34,327,7233,11,432
34,327,7232,11,432
34,327,7231,11,432
34,327,7230,11,432
34,327,7229,11,432
34,327,7228,11,432
34,327,7226,1,432
34,327,7225,1,432
34,327,7224,1,432
34,327,7223,1,432
34,327,7222,1,432
9,328,7290,97,153
9,328,7278,10,153
9,328,7277,83,153
9,328,7276,5,153
9,328,7275,5,153
9,328,7274,5,153
9,328,7273,5,153
9,328,7272,95,153
9,328,7271,6,153
9,328,7270,37,153
9,328,7269,13,153
9,328,7268,12,153
9,328,7267,12,153
9,328,7266,12,153
9,328,7265,12,153
9,328,7264,11,153
9,328,7263,11,153
9,328,7262,11,153
9,328,7261,1,153
9,328,7260,1,153
9,328,7259,1,153
9,328,7258,1,153
9,328,7257,1,153
9,328,7280,69,153
9,328,7281,91,153
9,328,7282,48,153
9,328,7283,81,153
9,328,7284,81,153
9,328,7285,81,153
9,328,7287,97,153
9,328,7286,81,153
9,328,7291,97,153
9,328,7288,97,153
9,328,7289,97,153
9,328,7279,4,153
10,329,7306,5,103
10,329,7304,48,103
10,329,7303,62,103
10,329,7302,7,103
10,329,7301,12,103
10,329,7300,11,103
10,329,7299,11,103
10,329,7298,11,103
10,329,7297,1,103
10,329,7296,1,103
10,329,7292,1,103
10,329,7293,1,103
10,329,7294,1,103
10,329,7295,1,103
10,329,7320,81,103
10,329,7315,8,103
10,329,7316,4,103
10,329,7317,2,103
10,329,7318,81,103
10,329,7319,81,103
10,329,7314,8,103
10,329,7313,5,103
10,329,7312,5,103
10,329,7311,5,103
10,329,7310,41,103
10,329,7321,81,103
10,329,7322,97,103
10,329,7323,97,103
10,329,7324,97,103
10,329,7325,97,103
10,329,7326,97,103
10,329,7309,20,103
10,329,7307,5,103
10,329,7308,5,103
10,329,7305,8,103
11,330,7328,1,264
11,330,7354,81,264
11,330,7353,81,264
11,330,7352,23,264
11,330,7351,5,264
11,330,7350,4,264
11,330,7349,5,264
11,330,7348,4,264
11,330,7347,6,264
11,330,7346,5,264
11,330,7345,6,264
11,330,7344,4,264
11,330,7343,4,264
11,330,7342,4,264
11,330,7341,13,264
11,330,7340,13,264
11,330,7339,13,264
11,330,7338,12,264
11,330,7337,11,264
11,330,7336,11,264
11,330,7335,11,264
11,330,7334,11,264
11,330,7333,11,264
11,330,7332,1,264
11,330,7331,1,264
11,330,7330,1,264
11,330,7329,1,264
11,330,7327,1,264
11,330,7361,97,264
11,330,7360,97,264
11,330,7359,97,264
11,330,7358,97,264
11,330,7357,97,264
11,330,7356,81,264
11,330,7355,81,264
13,331,7362,1,401
13,331,7363,1,401
13,331,7364,1,401
13,331,7365,1,401
13,331,7393,97,401
13,331,7366,1,401
13,331,7367,1,401
13,331,7368,11,401
13,331,7369,11,401
13,331,7370,11,401
13,331,7371,11,401
13,331,7372,11,401
13,331,7373,11,401
13,331,7374,11,401
13,331,7375,12,401
13,331,7376,12,401
13,331,7377,12,401
13,331,7378,5,401
13,331,7379,10,401
13,331,7380,5,401
13,331,7381,7,401
13,331,7382,64,401
13,331,7383,6,401
13,331,7384,47,401
13,331,7385,5,401
13,331,7386,3,401
13,331,7387,3,401
13,331,7388,81,401
13,331,7389,81,401
13,331,7390,81,401
13,331,7391,81,401
13,331,7392,97,401
13,331,7394,97,401
14,332,7417,5,162
14,332,7395,1,162
14,332,7396,1,162
14,332,7397,1,162
14,332,7398,1,162
14,332,7399,1,162
14,332,7400,11,162
14,332,7401,11,162
14,332,7402,11,162
14,332,7403,12,162
14,332,7404,12,162
14,332,7405,12,162
14,332,7406,20,162
14,332,7407,13,162
14,332,7408,62,162
14,332,7409,5,162
14,332,7410,10,162
14,332,7411,67,162
14,332,7412,5,162
14,332,7413,5,162
14,332,7414,22,162
14,332,7415,8,162
14,332,7416,20,162
14,332,7418,8,162
14,332,7419,22,162
14,332,7420,20,162
14,332,7421,81,162
14,332,7422,81,162
14,332,7423,81,162
14,332,7424,81,162
14,332,7425,97,162
14,332,7426,97,162
14,332,7427,97,162
27,333,7457,81,130
27,333,7456,81,130
27,333,7455,81,130
27,333,7454,81,130
27,333,7453,54,130
27,333,7452,20,130
27,333,7451,86,130
27,333,7450,37,130
27,333,7449,91,130
27,333,7448,6,130
27,333,7447,6,130
27,333,7446,5,130
27,333,7445,5,130
27,333,7444,6,130
27,333,7443,3,130
27,333,7442,13,130
27,333,7428,1,130
27,333,7429,1,130
27,333,7430,1,130
27,333,7431,1,130
27,333,7432,1,130
27,333,7433,1,130
27,333,7434,11,130
27,333,7435,11,130
27,333,7436,11,130
27,333,7437,12,130
27,333,7438,12,130
27,333,7439,12,130
27,333,7440,3,130
27,333,7441,3,130
27,333,7458,97,130
27,333,7459,97,130
27,333,7460,97,130
26,334,7470,12,37
26,334,7491,97,37
26,334,7490,81,37
26,334,7489,81,37
26,334,7488,81,37
26,334,7487,81,37
26,334,7486,73,37
26,334,7485,37,37
26,334,7484,20,37
26,334,7483,4,37
26,334,7482,5,37
26,334,7481,20,37
26,334,7480,6,37
26,334,7479,20,37
26,334,7478,20,37
26,334,7477,67,37
26,334,7476,5,37
26,334,7475,84,37
26,334,7474,21,37
26,334,7473,4,37
26,334,7472,68,37
26,334,7471,6,37
26,334,7469,11,37
26,334,7468,11,37
26,334,7467,11,37
26,334,7466,1,37
26,334,7465,1,37
26,334,7464,1,37
26,334,7463,1,37
26,334,7462,1,37
26,334,7461,1,37
26,334,7493,97,37
26,334,7492,97,37
22,335,7519,54,45
22,335,7518,4,45
22,335,7517,4,45
22,335,7516,4,45
22,335,7515,20,45
22,335,7514,8,45
22,335,7513,5,45
22,335,7512,20,45
22,335,7511,80,45
22,335,7510,20,45
22,335,7509,5,45
22,335,7508,91,45
22,335,7507,7,45
22,335,7506,5,45
22,335,7505,5,45
22,335,7504,6,45
22,335,7503,11,45
22,335,7502,11,45
22,335,7501,11,45
22,335,7500,11,45
22,335,7499,1,45
22,335,7498,1,45
22,335,7497,1,45
22,335,7496,1,45
22,335,7495,1,45
22,335,7494,1,45
22,335,7521,81,45
22,335,7522,81,45
22,335,7523,81,45
22,335,7520,81,45
29,336,7532,12,58
29,336,7552,81,58
29,336,7551,81,58
29,336,7550,81,58
29,336,7549,7,58
29,336,7548,20,58
29,336,7547,6,58
29,336,7546,6,58
29,336,7545,10,58
29,336,7544,23,58
29,336,7543,6,58
29,336,7542,37,58
29,336,7541,20,58
29,336,7540,8,58
29,336,7539,5,58
29,336,7538,20,58
29,336,7537,5,58
29,336,7536,17,58
29,336,7535,14,58
29,336,7534,13,58
29,336,7533,12,58
29,336,7553,81,58
29,336,7531,11,58
29,336,7530,11,58
29,336,7529,11,58
29,336,7528,1,58
29,336,7527,1,58
29,336,7526,1,58
29,336,7525,1,58
29,336,7524,1,58
3,337,20328,1,7
3,337,20323,1,7
3,337,20324,1,7
3,337,20325,1,7
3,337,20326,1,7
3,337,20327,1,7
3,337,20329,1,7
3,337,20330,1,7
3,337,20331,1,7
3,337,20332,1,7
3,337,20333,1,7
3,337,20334,1,7
3,337,20335,1,7
3,337,20336,11,7
3,337,20337,12,7
3,337,20338,10,7
3,337,20339,9,7
3,337,20340,9,7
3,337,20341,25,7
3,337,20342,6,7
3,337,20343,22,7
3,337,20344,9,7
3,337,20345,9,7
3,337,20346,3,7
1,338,20347,1,10
1,338,20348,1,10
1,338,20349,1,10
1,338,20350,1,10
1,338,20351,1,10
1,338,20352,1,10
1,338,20353,1,10
1,338,20354,1,10
1,338,20355,1,10
1,338,20356,1,10
1,338,20357,1,10
1,338,20358,1,10
1,338,20359,12,10
1,338,20360,15,10
1,338,20361,22,10
1,338,20362,9,10
1,338,20363,36,10
1,338,20364,5,10
1,338,20365,20,10
1,338,20366,9,10
1,338,20367,4,10
1,338,20368,4,10
1,338,20369,4,10
1,338,20370,9,10
2,339,20372,1,18
2,339,20394,5,18
2,339,20393,20,18
2,339,20392,5,18
2,339,20391,36,18
2,339,20390,37,18
2,339,20389,6,18
2,339,20388,88,18
2,339,20387,15,18
2,339,20386,14,18
2,339,20385,13,18
2,339,20384,13,18
2,339,20383,5,18
2,339,20382,11,18
2,339,20381,1,18
2,339,20380,1,18
2,339,20379,1,18
2,339,20378,1,18
2,339,20377,1,18
2,339,20376,1,18
2,339,20375,1,18
2,339,20374,1,18
2,339,20373,1,18
2,339,20371,1,18
17,340,20418,5,5
17,340,20417,3,5
17,340,20416,3,5
17,340,20414,39,5
17,340,20395,1,5
17,340,20396,1,5
17,340,20397,1,5
17,340,20398,1,5
17,340,20399,1,5
17,340,20400,1,5
17,340,20401,1,5
17,340,20402,1,5
17,340,20403,1,5
17,340,20404,1,5
17,340,20405,1,5
17,340,20406,1,5
17,340,20407,1,5
17,340,20408,11,5
17,340,20409,11,5
17,340,20410,12,5
17,340,20411,14,5
17,340,20415,3,5
17,340,20412,9,5
17,340,20413,8,5
4,341,20428,11,109
4,341,20442,6,109
4,341,20441,3,109
4,341,20440,4,109
4,341,20439,22,109
4,341,20438,9,109
4,341,20437,14,109
4,341,20436,13,109
4,341,20435,13,109
4,341,20434,12,109
4,341,20433,5,109
4,341,20432,29,109
4,341,20431,11,109
4,341,20430,11,109
4,341,20429,11,109
4,341,20427,11,109
4,341,20426,1,109
4,341,20425,1,109
4,341,20424,1,109
4,341,20423,1,109
4,341,20419,1,109
4,341,20420,1,109
4,341,20421,1,109
4,341,20422,1,109
6,342,20446,1,7
6,342,20443,1,7
6,342,20444,1,7
6,342,20445,1,7
6,342,20447,1,7
6,342,20448,1,7
6,342,20449,1,7
6,342,20450,1,7
6,342,20451,1,7
6,342,20452,1,7
6,342,20453,1,7
6,342,20454,1,7
6,342,20455,23,7
6,342,20456,4,7
6,342,20457,4,7
6,342,20458,38,7
6,342,20459,9,7
6,342,20460,22,7
6,342,20461,6,7
6,342,20462,36,7
6,342,20463,49,7
6,342,20464,9,7
6,342,20465,5,7
6,342,20466,33,7
5,343,20474,1,130
5,343,20490,9,130
5,343,20489,9,130
5,343,20488,4,130
5,343,20487,32,130
5,343,20486,48,130
5,343,20485,13,130
5,343,20484,13,130
5,343,20483,11,130
5,343,20482,11,130
5,343,20481,11,130
5,343,20480,11,130
5,343,20479,11,130
5,343,20478,1,130
5,343,20477,1,130
5,343,20476,1,130
5,343,20475,1,130
5,343,20473,1,130
5,343,20472,1,130
5,343,20471,1,130
5,343,20470,1,130
5,343,20469,1,130
5,343,20468,1,130
5,343,20467,1,130
7,344,20506,12,13
7,344,20514,3,13
7,344,20513,9,13
7,344,20512,5,13
7,344,20511,23,13
7,344,20510,26,13
7,344,20509,15,13
7,344,20508,14,13
7,344,20507,12,13
7,344,20505,11,13
7,344,20504,11,13
7,344,20503,11,13
7,344,20502,11,13
7,344,20501,11,13
7,344,20500,11,13
7,344,20499,11,13
7,344,20498,11,13
7,344,20497,1,13
7,344,20496,1,13
7,344,20495,1,13
7,344,20493,1,13
7,344,20491,1,13
7,344,20492,1,13
7,344,20494,1,13
12,345,20522,1,4
12,345,20517,1,4
12,345,20516,1,4
12,345,20515,1,4
12,345,20521,1,4
12,345,20520,1,4
12,345,20519,1,4
12,345,20538,4,4
12,345,20537,4,4
12,345,20536,43,4
12,345,20535,14,4
12,345,20534,12,4
12,345,20518,1,4
12,345,20533,12,4
12,345,20532,12,4
12,345,20531,11,4
12,345,20530,1,4
12,345,20529,1,4
12,345,20528,1,4
12,345,20527,1,4
12,345,20526,1,4
12,345,20525,1,4
12,345,20524,1,4
12,345,20523,1,4
9,346,20551,1,153
9,346,20562,9,153
9,346,20561,30,153
9,346,20560,4,153
9,346,20559,23,153
9,346,20558,12,153
9,346,20557,12,153
9,346,20556,12,153
9,346,20555,11,153
9,346,20554,11,153
9,346,20553,1,153
9,346,20552,1,153
9,346,20550,1,153
9,346,20549,1,153
9,346,20548,1,153
9,346,20547,1,153
9,346,20546,1,153
9,346,20545,1,153
9,346,20544,1,153
9,346,20543,1,153
9,346,20542,1,153
9,346,20541,1,153
9,346,20540,1,153
9,346,20539,1,153
10,347,20566,1,103
10,347,20565,1,103
10,347,20563,1,103
10,347,20564,1,103
10,347,20586,4,103
10,347,20585,6,103
10,347,20584,5,103
10,347,20583,6,103
10,347,20582,4,103
10,347,20581,14,103
10,347,20580,13,103
10,347,20579,12,103
10,347,20578,12,103
10,347,20577,11,103
10,347,20576,11,103
10,347,20575,11,103
10,347,20574,11,103
10,347,20573,11,103
10,347,20572,11,103
10,347,20571,11,103
10,347,20570,11,103
10,347,20569,11,103
10,347,20568,1,103
10,347,20567,1,103
11,348,20607,31,264
11,348,20608,36,264
11,348,20609,4,264
11,348,20610,5,264
11,348,20591,1,264
11,348,20592,1,264
11,348,20593,11,264
11,348,20594,11,264
11,348,20595,11,264
11,348,20596,11,264
11,348,20597,11,264
11,348,20598,11,264
11,348,20599,11,264
11,348,20600,13,264
11,348,20601,13,264
11,348,20602,13,264
11,348,20603,13,264
11,348,20590,1,264
11,348,20604,14,264
11,348,20605,14,264
11,348,20606,6,264
11,348,20589,1,264
11,348,20588,1,264
11,348,20587,1,264
13,349,20617,1,401
13,349,20634,4,401
13,349,20633,31,401
13,349,20632,4,401
13,349,20631,3,401
13,349,20630,12,401
13,349,20629,11,401
13,349,20628,11,401
13,349,20627,11,401
13,349,20626,11,401
13,349,20625,11,401
13,349,20624,11,401
13,349,20623,1,401
13,349,20622,1,401
13,349,20621,1,401
13,349,20620,1,401
13,349,20619,1,401
13,349,20618,1,401
13,349,20616,1,401
13,349,20615,1,401
13,349,20614,1,401
13,349,20613,1,401
13,349,20612,1,401
13,349,20611,1,401
14,350,20658,6,162
14,350,20635,1,162
14,350,20636,1,162
14,350,20637,1,162
14,350,20638,1,162
14,350,20639,1,162
14,350,20640,1,162
14,350,20641,1,162
14,350,20642,1,162
14,350,20643,1,162
14,350,20644,1,162
14,350,20645,1,162
14,350,20646,1,162
14,350,20647,1,162
14,350,20648,11,162
14,350,20649,11,162
14,350,20650,11,162
14,350,20651,12,162
14,350,20652,12,162
14,350,20653,12,162
14,350,20654,13,162
14,350,20655,5,162
14,350,20656,31,162
14,350,20657,4,162
15,351,20662,1,18
15,351,20659,1,18
15,351,20660,1,18
15,351,20661,1,18
15,351,20682,4,18
15,351,20681,9,18
15,351,20680,3,18
15,351,20679,3,18
15,351,20678,9,18
15,351,20677,4,18
15,351,20676,4,18
15,351,20675,9,18
15,351,20674,5,18
15,351,20673,12,18
15,351,20672,11,18
15,351,20671,11,18
15,351,20670,11,18
15,351,20669,11,18
15,351,20668,1,18
15,351,20667,1,18
15,351,20666,1,18
15,351,20665,1,18
15,351,20664,1,18
15,351,20663,1,18
22,352,20683,1,45
22,352,20686,1,45
22,352,20684,1,45
22,352,20687,1,45
22,352,20688,1,45
22,352,20689,1,45
22,352,20690,1,45
22,352,20691,1,45
22,352,20692,1,45
22,352,20693,11,45
22,352,20694,11,45
22,352,20695,12,45
22,352,20696,12,45
22,352,20697,12,45
22,352,20698,13,45
22,352,20699,22,45
22,352,20700,44,45
22,352,20701,36,45
22,352,20702,3,45
22,352,20703,3,45
22,352,20704,3,45
22,352,20685,1,45
22,352,20705,3,45
22,352,20706,22,45
35,353,20728,9,0
35,353,20707,1,0
35,353,20708,1,0
35,353,20709,1,0
35,353,20710,1,0
35,353,20711,1,0
35,353,20712,1,0
35,353,20713,1,0
35,353,20714,1,0
35,353,20715,1,0
35,353,20716,1,0
35,353,20717,1,0
35,353,20718,1,0
35,353,20719,11,0
35,353,20720,12,0
35,353,20721,12,0
35,353,20722,4,0
35,353,20723,5,0
35,353,20724,3,0
35,353,20725,4,0
35,353,20726,4,0
35,353,20727,3,0
35,353,20729,3,0
35,353,20730,4,0
18,354,20731,1,785
18,354,20752,16,785
18,354,20754,3,785
18,354,20753,19,785
18,354,20732,1,785
18,354,20733,1,785
18,354,20734,1,785
18,354,20735,1,785
18,354,20736,1,785
18,354,20737,1,785
18,354,20738,11,785
18,354,20739,11,785
18,354,20740,11,785
18,354,20741,11,785
18,354,20742,11,785
18,354,20743,11,785
18,354,20744,11,785
18,354,20745,11,785
18,354,20746,11,785
18,354,20747,11,785
18,354,20748,12,785
18,354,20749,12,785
18,354,20750,12,785
18,354,20751,12,785
24,355,20778,4,3
24,355,20755,1,3
24,355,20756,1,3
24,355,20757,1,3
24,355,20758,1,3
24,355,20759,1,3
24,355,20760,1,3
24,355,20761,1,3
24,355,20762,1,3
24,355,20763,1,3
24,355,20764,1,3
24,355,20765,1,3
24,355,20766,1,3
24,355,20767,1,3
24,355,20768,1,3
24,355,20769,1,3
24,355,20770,1,3
24,355,20771,11,3
24,355,20772,12,3
24,355,20773,12,3
24,355,20774,12,3
24,355,20775,65,3
24,355,20776,6,3
24,355,20777,4,3
36,356,7894,2,1126
36,356,7910,97,1126
36,356,7909,97,1126
36,356,7908,97,1126
36,356,7907,97,1126
36,356,7906,97,1126
36,356,7905,97,1126
36,356,7904,97,1126
36,356,7903,81,1126
36,356,7902,81,1126
36,356,7901,81,1126
36,356,7900,81,1126
36,356,7899,4,1126
36,356,7898,4,1126
36,356,7897,83,1126
36,356,7896,5,1126
36,356,7895,86,1126
36,356,7874,1,1126
36,356,7911,97,1126
36,356,7893,69,1126
36,356,7892,22,1126
36,356,7891,86,1126
36,356,7890,4,1126
36,356,7889,4,1126
36,356,7888,91,1126
36,356,7887,15,1126
36,356,7886,14,1126
36,356,7885,13,1126
36,356,7884,12,1126
36,356,7883,12,1126
36,356,7882,11,1126
36,356,7881,11,1126
36,356,7880,11,1126
36,356,7879,1,1126
36,356,7878,1,1126
36,356,7877,1,1126
36,356,7876,1,1126
36,356,7875,1,1126
21,357,7950,97,37
21,357,7913,1,37
21,357,7912,1,37
21,357,7914,11,37
21,357,7915,11,37
21,357,7916,11,37
21,357,7917,11,37
21,357,7918,11,37
21,357,7919,11,37
21,357,7920,12,37
21,357,7921,12,37
21,357,7922,12,37
21,357,7923,20,37
21,357,7924,69,37
21,357,7925,62,37
21,357,7926,20,37
21,357,7927,7,37
21,357,7928,5,37
21,357,7929,6,37
21,357,7930,5,37
21,357,7931,20,37
21,357,7932,6,37
21,357,7933,2,37
21,357,7934,3,37
21,357,7935,20,37
21,357,7936,10,37
21,357,7937,10,37
21,357,7938,81,37
21,357,7939,81,37
21,357,7940,81,37
21,357,7941,81,37
21,357,7942,97,37
21,357,7943,97,37
21,357,7944,97,37
21,357,7945,97,37
21,357,7946,97,37
21,357,7947,97,37
21,357,7948,97,37
21,357,7949,97,37
6,358,7970,5,7
6,358,7951,1,7
6,358,7952,1,7
6,358,7953,11,7
6,358,7954,12,7
6,358,7955,12,7
6,358,7956,12,7
6,358,7957,12,7
6,358,7958,13,7
6,358,7959,13,7
6,358,7960,13,7
6,358,7961,14,7
6,358,7962,14,7
6,358,7963,14,7
6,358,7964,14,7
6,358,7965,14,7
6,358,7966,25,7
6,358,7967,10,7
6,358,7968,6,7
6,358,7969,5,7
6,358,7971,4,7
6,358,7972,6,7
6,358,7973,6,7
6,358,7974,6,7
6,358,7975,8,7
6,358,7976,10,7
6,358,7977,81,7
6,358,7978,81,7
6,358,7979,81,7
6,358,7980,97,7
6,358,7981,97,7
6,358,7982,97,7
6,358,7983,97,7
6,358,7984,97,7
6,358,7985,97,7
6,358,7986,97,7
6,358,7987,97,7
6,358,7988,97,7
32,359,7989,1,2227
32,359,7990,1,2227
32,359,7991,1,2227
32,359,7992,1,2227
32,359,7993,1,2227
32,359,7994,11,2227
32,359,7995,11,2227
32,359,7996,11,2227
32,359,7997,11,2227
32,359,7998,11,2227
32,359,7999,11,2227
32,359,8000,12,2227
32,359,8001,12,2227
32,359,8002,13,2227
32,359,8003,13,2227
32,359,8004,5,2227
32,359,8005,6,2227
32,359,8006,10,2227
32,359,8007,20,2227
32,359,8008,62,2227
32,359,8009,22,2227
32,359,8010,6,2227
32,359,8011,7,2227
32,359,8012,10,2227
32,359,8013,37,2227
32,359,8014,7,2227
32,359,8015,81,2227
32,359,8016,81,2227
32,359,8017,81,2227
32,359,8018,81,2227
32,359,8019,97,2227
32,359,8020,97,2227
32,359,8021,97,2227
32,359,8022,97,2227
32,359,8023,97,2227
32,359,8024,97,2227
32,359,8025,97,2227
32,359,8026,97,2227
32,359,8027,97,2227
33,360,8029,1,345
33,360,8066,97,345
33,360,8065,97,345
33,360,8064,97,345
33,360,8063,97,345
33,360,8062,97,345
33,360,8061,97,345
33,360,8060,97,345
33,360,8059,97,345
33,360,8058,97,345
33,360,8057,81,345
33,360,8056,81,345
33,360,8055,81,345
33,360,8054,81,345
33,360,8053,20,345
33,360,8052,4,345
33,360,8051,68,345
33,360,8050,6,345
33,360,8049,23,345
33,360,8048,7,345
33,360,8047,37,345
33,360,8046,5,345
33,360,8045,91,345
33,360,8044,23,345
33,360,8043,23,345
33,360,8042,10,345
33,360,8041,5,345
33,360,8040,22,345
33,360,8039,20,345
33,360,8038,4,345
33,360,8037,91,345
33,360,8036,69,345
33,360,8035,15,345
33,360,8034,5,345
33,360,8033,11,345
33,360,8032,11,345
33,360,8031,11,345
33,360,8030,1,345
33,360,8028,1,345
7,361,8067,1,13
7,361,8068,1,13
7,361,8069,1,13
7,361,8070,1,13
7,361,8071,11,13
7,361,8072,12,13
7,361,8073,5,13
7,361,8074,13,13
