raceid,resultid,statusid
388,8997,13
388,8998,13
388,8999,14
388,9000,16
388,9001,25
388,9002,5
388,9003,10
388,9004,24
388,9005,5
388,9006,54
388,9007,22
388,9008,101
388,9009,101
388,9010,2
388,9011,54
389,9012,1
389,9013,1
389,9014,1
389,9015,1
389,9016,12
389,9017,60
389,9018,12
389,9019,12
389,9020,12
389,9021,13
389,9022,60
389,9023,60
389,9024,16
389,9025,101
389,9026,5
389,9027,8
389,9028,8
389,9029,20
389,9030,6
389,9031,6
389,9032,101
389,9033,5
389,9034,10
389,9035,10
389,9036,64
389,9037,82
389,9038,22
390,9039,1
390,9040,1
390,9041,11
390,9042,11
390,9043,11
390,9044,12
390,9045,13
390,9046,13
390,9047,14
390,9048,15
390,9049,5
390,9050,25
390,9051,67
390,9052,3
390,9053,3
390,9054,5
390,9055,43
390,9056,95
390,9057,7
390,9058,23
390,9059,21
390,9060,8
390,9061,5
390,9062,101
390,9063,6
390,9064,3
391,9065,1
391,9066,1
391,9067,1
391,9068,11
391,9069,12
391,9070,12
391,9071,12
391,9072,12
391,9073,5
391,9074,13
391,9075,14
391,9076,14
391,9077,17
391,9078,25
391,9079,6
391,9080,5
391,9081,5
391,9082,10
391,9083,10
391,9084,22
391,9085,101
391,9086,10
391,9087,3
391,9088,7
391,9089,54
391,9090,96
392,9091,1
392,9092,1
392,9093,1
392,9094,1
392,9095,11
392,9096,13
392,9097,13
392,9098,13
392,9099,13
392,9100,13
392,9101,13
392,9102,15
392,9103,23
392,9104,8
392,9105,36
392,9106,3
392,9107,6
392,9108,6
392,9109,101
392,9110,3
392,9111,10
392,9112,3
392,9113,7
392,9114,6
392,9115,3
392,9116,3
393,9117,1
393,9118,1
393,9119,1
393,9120,11
393,9121,13
393,9122,14
393,9123,14
393,9124,16
393,9125,16
393,9126,22
393,9127,62
393,9128,5
393,9129,101
393,9130,6
393,9131,5
393,9132,101
393,9133,43
393,9134,5
393,9135,25
393,9136,5
393,9137,101
393,9138,24
393,9139,36
393,9140,5
393,9141,101
393,9142,10
394,9143,1
394,9144,1
394,9145,11
394,9146,12
394,9147,12
394,9148,12
394,9149,13
394,9150,15
394,9151,16
394,9152,5
394,9153,62
394,9154,5
394,9155,22
394,9156,5
394,9157,69
394,9158,5
394,9159,6
394,9160,101
394,9161,5
394,9162,5
394,9163,101
394,9164,3
394,9165,6
394,9166,10
394,9167,3
394,9168,96
395,9169,1
395,9170,1
395,9171,11
395,9172,11
395,9173,11
395,9174,12
395,9175,10
395,9176,62
395,9177,5
395,9178,5
395,9179,5
395,9180,5
395,9181,5
395,9182,101
395,9183,86
395,9184,101
395,9185,5
395,9186,5
395,9187,5
395,9188,101
395,9189,5
395,9190,37
395,9191,101
395,9192,5
395,9193,80
395,9194,80
396,9195,1
396,9196,1
396,9197,1
396,9198,11
396,9199,11
396,9200,12
396,9201,12
396,9202,12
396,9203,12
396,9204,12
396,9205,13
396,9206,13
396,9207,15
396,9208,36
396,9209,69
396,9210,10
396,9211,3
396,9212,101
396,9213,5
396,9214,6
396,9215,6
396,9216,6
396,9217,20
396,9218,24
396,9219,5
396,9220,30
397,9221,1
397,9222,1
397,9223,11
397,9224,11
397,9225,12
397,9226,12
397,9227,12
397,9228,12
397,9229,13
397,9230,13
397,9231,13
397,9232,13
397,9233,13
397,9234,15
397,9235,2
397,9236,62
397,9237,5
397,9238,101
397,9239,5
397,9240,5
397,9241,27
397,9242,101
397,9243,10
397,9244,5
397,9245,10
397,9246,3
398,9247,1
398,9248,1
398,9249,1
398,9250,1
398,9251,1
398,9252,1
398,9253,11
398,9254,12
398,9255,12
398,9256,12
398,9257,13
398,9258,13
398,9259,13
398,9260,13
398,9261,14
398,9262,15
398,9263,6
398,9264,20
398,9265,5
398,9266,86
398,9267,101
398,9268,22
398,9269,101
398,9270,10
398,9271,22
398,9272,5
398,9273,81
398,9274,81
399,9275,1
399,9276,1
399,9277,1
399,9278,60
399,9279,11
399,9280,12
399,9281,12
399,9282,12
399,9283,13
399,9284,13
399,9285,60
399,9286,14
399,9287,14
399,9288,16
399,9289,98
399,9290,6
399,9291,6
399,9292,22
399,9293,5
399,9294,21
399,9295,101
399,9296,80
399,9297,3
399,9298,10
399,9299,5
399,9300,3
400,9301,1
400,9302,1
400,9303,1
400,9304,1
400,9305,1
400,9306,11
400,9307,11
400,9308,60
400,9309,12
400,9310,12
400,9311,12
400,9312,12
400,9313,14
400,9314,14
400,9315,5
400,9316,3
400,9317,5
400,9318,4
400,9319,4
400,9320,7
400,9321,101
400,9322,23
400,9323,6
400,9324,80
400,9325,8
400,9326,22
400,9327,81
401,9328,1
401,9329,1
401,9330,1
401,9331,1
401,9332,12
401,9333,13
401,9334,13
401,9335,13
401,9336,14
401,9337,20
401,9338,47
401,9339,5
401,9340,47
401,9341,7
401,9342,25
401,9343,3
401,9344,3
401,9345,101
401,9346,10
401,9347,101
401,9348,5
401,9349,101
401,9350,3
401,9351,3
401,9352,3
401,9353,4
402,9354,1
402,9355,1
402,9356,1
402,9357,1
402,9358,1
402,9359,1
402,9360,11
402,9361,11
402,9362,60
402,9363,11
402,9364,12
402,9365,12
402,9366,13
402,9367,14
402,9368,5
402,9369,60
402,9370,60
402,9371,10
402,9372,5
402,9373,5
402,9374,5
402,9375,5
402,9376,5
402,9377,3
402,9378,5
402,9379,3
402,9380,3
403,9381,1
403,9382,1
403,9383,11
403,9384,12
403,9385,13
403,9386,13
403,9387,13
403,9388,20
403,9389,44
403,9390,2
403,9391,23
403,9392,20
403,9393,23
403,9394,25
403,9395,23
403,9396,23
403,9397,7
403,9398,10
403,9399,80
403,9400,68
403,9401,80
403,9402,9
403,9403,7
403,9404,5
403,9405,20
403,9406,3
403,9407,81
404,9408,1
404,9409,1
404,9410,1
404,9411,1
404,9412,11
404,9413,12
404,9414,12
404,9415,13
404,9416,13
404,9417,15
404,9418,43
404,9419,69
404,9420,5
404,9421,5
404,9422,23
404,9423,84
404,9424,47
404,9425,5
404,9426,5
404,9427,8
404,9428,101
404,9429,5
404,9430,5
404,9431,98
404,9432,20
405,9433,1
405,9434,1
405,9435,1
405,9436,11
405,9437,11
405,9438,11
405,9439,14
405,9440,16
405,9441,6
405,9442,5
405,9443,86
405,9444,69
405,9445,5
405,9446,6
405,9447,86
405,9448,67
405,9449,5
405,9450,5
405,9451,23
405,9452,5
405,9453,6
405,9454,24
405,9455,4
405,9456,4
405,9457,24
406,9458,1
406,9459,1
406,9460,11
406,9461,11
406,9462,60
406,9463,60
406,9464,12
406,9465,12
406,9466,13
406,9467,101
406,9468,60
406,9469,36
406,9470,7
406,9471,5
406,9472,23
406,9473,10
406,9474,25
406,9475,5
406,9476,5
406,9477,7
406,9478,67
406,9479,5
406,9480,67
406,9481,101
406,9482,5
406,9483,3
407,9484,1
407,9485,1
407,9486,1
407,9487,1
407,9488,11
407,9489,11
407,9490,11
407,9491,13
407,9492,13
407,9493,13
407,9494,14
407,9495,14
407,9496,3
407,9497,3
407,9498,38
407,9499,48
407,9500,101
407,9501,5
407,9502,23
407,9503,3
407,9504,81
407,9505,81
407,9506,81
407,9507,81
407,9508,81
408,9509,1
408,9510,1
408,9511,1
408,9512,1
408,9513,1
408,9514,1
408,9515,11
408,9516,11
408,9517,12
408,9518,12
408,9519,60
408,9520,13
408,9521,16
408,9522,60
408,9523,10
408,9524,6
408,9525,6
408,9526,5
408,9527,101
408,9528,10
408,9529,20
408,9530,5
408,9531,5
408,9532,5
408,9533,3
409,9534,1
409,9535,1
409,9536,1
409,9537,1
409,9538,11
409,9539,11
409,9540,11
409,9541,11
409,9542,12
409,9543,13
409,9544,14
409,9545,16
409,9546,101
409,9547,6
409,9548,6
409,9549,10
409,9550,101
409,9551,3
409,9552,3
409,9553,5
409,9554,5
409,9555,101
409,9556,84
409,9557,101
409,9558,3
410,9559,1
410,9560,1
410,9561,1
410,9562,1
410,9563,11
410,9564,11
410,9565,12
410,9566,12
410,9567,12
410,9568,13
410,9569,10
410,9570,3
410,9571,3
410,9572,6
410,9573,3
410,9574,10
410,9575,6
410,9576,38
410,9577,38
410,9578,10
410,9579,10
410,9580,101
410,9581,7
410,9582,5
410,9583,101
410,9584,10
411,9585,1
411,9586,1
411,9587,1
411,9588,1
411,9589,11
411,9590,11
411,9591,12
411,9592,12
411,9593,13
411,9594,13
411,9595,14
411,9596,62
411,9597,23
411,9598,5
411,9599,5
411,9600,42
411,9601,3
411,9602,101
411,9603,6
411,9604,5
411,9605,101
411,9606,3
411,9607,3
411,9608,3
411,9609,101
411,9610,3
412,9611,1
412,9612,1
412,9613,11
412,9614,12
412,9615,13
412,9616,13
412,9617,13
412,9618,13
412,9619,16
412,9620,62
412,9621,6
412,9622,101
412,9623,38
412,9624,69
412,9625,5
412,9626,6
412,9627,5
412,9628,10
412,9629,10
412,9630,37
412,9631,5
412,9632,6
412,9633,4
412,9634,4
412,9635,4
412,9636,4
413,9637,1
413,9638,1
413,9639,1
413,9640,1
413,9641,60
413,9642,60
413,9643,11
413,9644,11
413,9645,12
413,9646,12
413,9647,41
413,9648,14
413,9649,101
413,9650,6
413,9651,5
413,9652,10
413,9653,101
413,9654,6
413,9655,25
413,9656,21
413,9657,101
413,9658,5
413,9659,8
413,9660,5
413,9661,7
413,9662,3
414,9663,1
414,9664,1
414,9665,11
414,9666,11
414,9667,12
414,9668,12
414,9669,12
414,9670,12
414,9671,13
414,9672,16
414,9673,5
414,9674,24
414,9675,7
414,9676,10
414,9677,22
414,9678,7
414,9679,5
414,9680,3
414,9681,3
414,9682,3
414,9683,22
414,9684,22
414,9685,6
414,9686,5
414,9687,21
414,9688,101
415,9689,1
415,9690,11
415,9691,12
415,9692,12
415,9693,12
415,9694,13
415,9695,13
415,9696,14
415,9697,10
415,9698,15
415,9699,16
415,9700,86
415,9701,5
415,9702,101
415,9703,5
415,9704,5
415,9705,22
415,9706,8
415,9707,5
415,9708,101
415,9709,5
415,9710,5
415,9711,5
415,9712,10
415,9713,5
415,9714,54
416,9715,1
416,9716,1
416,9717,1
416,9718,1
416,9719,11
416,9720,12
416,9721,12
416,9722,12
416,9723,12
416,9724,12
416,9725,62
416,9726,29
416,9727,5
416,9728,5
416,9729,29
416,9730,6
416,9731,5
416,9732,2
416,9733,5
416,9734,6
416,9735,20
416,9736,10
416,9737,22
416,9738,3
416,9739,3
416,9740,5
416,9741,7
417,9742,1
417,9743,1
417,9744,1
417,9745,60
417,9746,11
417,9747,11
417,9748,11
417,9749,12
417,9750,12
417,9751,13
417,9752,13
417,9753,13
417,9754,17
417,9755,5
417,9756,62
417,9757,62
417,9758,20
417,9759,20
417,9760,10
417,9761,10
417,9762,5
417,9763,5
417,9764,5
417,9765,23
417,9766,7
417,9767,5
417,9768,7
418,9769,1
418,9770,1
418,9771,1
418,9772,11
418,9773,11
418,9774,11
418,9775,12
418,9776,12
418,9777,12
418,9778,60
418,9779,13
418,9780,101
418,9781,20
418,9782,14
418,9783,5
418,9784,17
418,9785,10
418,9786,5
418,9787,27
418,9788,29
418,9789,101
418,9790,101
418,9791,101
418,9792,5
418,9793,3
419,9794,1
419,9795,1
419,9796,11
419,9797,11
419,9798,60
419,9799,12
419,9800,13
419,9801,13
419,9802,15
419,9803,15
419,9804,62
419,9805,27
419,9806,10
419,9807,27
419,9808,62
419,9809,23
419,9810,5
419,9811,5
419,9812,5
419,9813,26
419,9814,5
419,9815,22
419,9816,5
419,9817,3
419,9818,7
419,9819,3
420,9820,1
420,9821,1
420,9822,11
420,9823,12
420,9824,12
420,9825,12
420,9826,13
420,9827,13
420,9828,13
420,9829,14
420,9830,14
420,9831,14
420,9832,14
420,9833,22
420,9834,10
420,9835,5
420,9836,5
420,9837,69
420,9838,3
420,9839,29
420,9840,101
420,9841,3
420,9842,43
420,9843,101
420,9844,7
421,9845,1
421,9846,1
421,9847,11
421,9848,11
421,9849,12
421,9850,12
421,9851,12
421,9852,15
421,9853,16
421,9854,62
421,9855,5
421,9856,5
421,9857,20
421,9858,27
421,9859,27
421,9860,10
421,9861,7
421,9862,20
421,9863,20
421,9864,27
421,9865,20
421,9866,20
421,9867,20
421,9868,20
421,9869,10
421,9870,22
422,9871,1
422,9872,11
422,9873,11
422,9874,11
422,9875,12
422,9876,60
422,9877,60
422,9878,60
422,9879,60
422,9880,60
422,9881,2
422,9882,5
422,9883,62
422,9884,10
422,9885,5
422,9886,5
422,9887,23
422,9888,101
422,9889,101
422,9890,20
422,9891,10
422,9892,5
422,9893,5
422,9894,5
422,9895,5
422,9896,31
423,9897,1
423,9898,1
423,9899,1
423,9900,11
423,9901,11
423,9902,11
423,9903,11
423,9904,12
423,9905,12
423,9906,14
423,9907,14
423,9908,20
423,9909,3
423,9910,3
423,9911,101
423,9912,5
423,9913,91
423,9914,3
423,9915,3
423,9916,3
423,9917,81
423,9918,81
423,9919,81
423,9920,81
423,9921,81
424,9922,1
424,9923,1
424,9924,1
424,9925,1
424,9926,1
424,9927,1
424,9928,11
424,9929,11
424,9930,12
424,9931,12
424,9932,12
424,9933,12
424,9934,13
424,9935,13
424,9936,13
424,9937,15
424,9938,16
424,9939,3
424,9940,5
424,9941,5
424,9942,3
424,9943,3
424,9944,3
424,9945,101
424,9946,7
425,9947,1
425,9948,1
425,9949,1
425,9950,1
425,9951,1
425,9952,11
425,9953,11
425,9954,11
425,9955,12
425,9956,12
425,9957,13
425,9958,15
425,9959,3
425,9960,3
425,9961,3
425,9962,3
425,9963,23
425,9964,10
425,9965,7
425,9966,3
425,9967,5
425,9968,23
425,9969,8
425,9970,101
425,9971,3
426,9972,1
426,9973,1
426,9974,1
426,9975,1
426,9976,1
426,9977,1
426,9978,1
426,9979,11
426,9980,11
426,9981,11
426,9982,11
426,9983,13
426,9984,13
426,9985,69
426,9986,14
426,9987,6
426,9988,6
426,9989,3
426,9990,3
426,9991,3
426,9992,69
426,9993,5
426,9994,101
426,9995,38
426,9996,101
426,9997,82
427,9998,1
427,9999,11
427,10000,11
427,10001,11
427,10002,11
427,10003,12
427,10004,12
427,10005,12
427,10006,13
427,10007,69
427,10008,16
427,10009,10
427,10010,20
427,10011,8
427,10012,7
427,10013,62
427,10014,101
427,10015,43
427,10016,8
427,10017,101
427,10018,5
427,10019,7
427,10020,3
427,10021,20
427,10022,3
427,10023,3
428,10024,1
428,10025,1
428,10026,1
428,10027,1
428,10028,1
428,10029,1
428,10030,11
428,10031,11
428,10032,11
428,10033,14
428,10034,5
428,10035,23
428,10036,101
428,10037,5
428,10038,6
428,10039,8
428,10040,102
428,10041,80
428,10042,101
428,10043,20
428,10044,5
428,10045,5
428,10046,6
428,10047,8
428,10048,51
428,10049,91
428,10050,4
429,10051,1
429,10052,1
429,10053,1
429,10054,1
429,10055,1
429,10056,11
429,10057,60
429,10058,13
429,10059,14
429,10060,5
429,10061,3
429,10062,22
429,10063,5
429,10064,101
429,10065,10
429,10066,5
429,10067,5
429,10068,43
429,10069,5
429,10070,5
429,10071,5
429,10072,101
429,10073,3
429,10074,101
429,10075,51
429,10076,54
429,10077,81
430,10078,1
430,10079,1
430,10080,1
430,10081,1
430,10082,11
430,10083,11
430,10084,11
430,10085,11
430,10086,12
430,10087,43
430,10088,62
430,10089,22
430,10090,5
430,10091,5
430,10092,6
430,10093,101
430,10094,7
430,10095,5
430,10096,67
430,10097,10
430,10098,51
430,10099,5
430,10100,5
430,10101,3
430,10102,101
430,10103,101
431,10104,1
431,10105,1
431,10106,1
431,10107,1
431,10108,11
431,10109,11
431,10110,11
431,10111,11
431,10112,11
431,10113,12
431,10114,5
431,10115,14
431,10116,5
431,10117,5
431,10118,5
431,10119,7
431,10120,43
431,10121,5
431,10122,101
431,10123,5
431,10124,7
431,10125,5
431,10126,5
431,10127,8
431,10128,48
431,10129,54
432,10130,1
432,10131,1
432,10132,1
432,10133,1
432,10134,11
432,10135,11
432,10136,11
432,10137,11
432,10138,11
432,10139,13
432,10140,3
432,10141,15
432,10142,15
432,10143,62
432,10144,5
432,10145,6
432,10146,6
432,10147,37
432,10148,101
432,10149,6
432,10150,3
432,10151,20
432,10152,3
432,10153,8
433,10154,1
433,10155,1
433,10156,1
433,10157,1
433,10158,11
433,10159,12
433,10160,12
433,10161,12
433,10162,12
433,10163,12
433,10164,12
433,10165,13
433,10166,101
433,10167,10
433,10168,5
433,10169,5
433,10170,3
433,10171,47
433,10172,5
433,10173,5
433,10174,5
433,10175,21
433,10176,101
433,10177,3
433,10178,98
433,10179,3
434,10180,1
434,10181,1
434,10182,11
434,10183,11
434,10184,11
434,10185,11
434,10186,12
434,10187,5
434,10188,21
434,10189,101
434,10190,3
434,10191,5
434,10192,101
434,10193,5
434,10194,5
434,10195,5
434,10196,5
434,10197,10
434,10198,3
434,10199,3
434,10200,100
435,10201,1
435,10202,1
435,10203,1
435,10204,11
435,10205,11
435,10206,11
435,10207,14
435,10208,14
435,10209,5
435,10210,7
435,10211,3
435,10212,7
435,10213,62
435,10214,5
435,10215,43
435,10216,5
435,10217,44
435,10218,8
435,10219,5
435,10220,7
435,10221,10
435,10222,2
435,10223,42
435,10224,5
435,10225,7
436,10226,1
436,10227,1
436,10228,1
436,10229,11
436,10230,60
436,10231,12
436,10232,12
436,10233,13
436,10234,2
436,10235,22
436,10236,6
436,10237,6
436,10238,10
436,10239,3
436,10240,5
436,10241,101
436,10242,84
436,10243,6
436,10244,25
436,10245,84
436,10246,101
436,10247,10
436,10248,23
436,10249,99
436,10250,2
436,10251,101
436,10252,2
437,10253,1
437,10254,1
437,10255,11
437,10256,12
437,10257,12
437,10258,13
437,10259,14
437,10260,14
437,10261,14
437,10262,14
437,10263,80
437,10264,15
437,10265,2
437,10266,60
437,10267,2
437,10268,7
437,10269,5
437,10270,36
437,10271,101
437,10272,98
437,10273,101
437,10274,27
437,10275,5
437,10276,6
437,10277,101
437,10278,21
437,10279,54
438,10280,1
438,10281,1
438,10282,1
438,10283,60
438,10284,11
438,10285,12
438,10286,12
438,10287,12
438,10288,5
438,10289,12
438,10290,2
438,10291,22
438,10292,2
438,10293,3
438,10294,20
438,10295,43
438,10296,103
438,10297,5
438,10298,10
438,10299,21
438,10300,5
438,10301,7
438,10302,8
438,10303,99
438,10304,80
438,10305,8
438,10306,81
439,10307,1
439,10308,1
439,10309,60
439,10310,11
439,10311,11
439,10312,60
439,10313,60
439,10314,12
439,10315,13
439,10316,2
439,10317,2
439,10318,101
439,10319,62
439,10320,101
439,10321,101
439,10322,5
439,10323,101
439,10324,101
439,10325,43
439,10326,5
439,10327,5
439,10328,10
439,10329,20
439,10330,10
439,10331,4
439,10332,4
439,10333,81
439,10334,81
440,10335,1
440,10336,1
440,10337,1
440,10338,1
440,10339,1
440,10340,11
440,10341,11
440,10342,11
440,10343,11
440,10344,12
440,10345,12
440,10346,15
440,10347,17
440,10348,2
440,10349,5
440,10350,3
440,10351,3
440,10352,5
440,10353,101
440,10354,5
440,10355,101
440,10356,5
440,10357,101
440,10358,2
440,10359,8
440,10360,10
441,10361,1
441,10362,1
441,10363,1
441,10364,1
441,10365,1
441,10366,11
441,10367,11
441,10368,11
441,10369,2
441,10370,38
441,10371,20
441,10372,20
441,10373,20
441,10374,10
441,10375,10
441,10376,10
441,10377,20
441,10378,4
441,10379,4
441,10380,3
441,10381,81
441,10382,81
441,10383,81
441,10384,81
441,10385,81
441,10386,81
441,10387,81
442,10388,1
442,10389,1
442,10390,1
442,10391,11
442,10392,12
442,10393,12
442,10394,12
442,10395,12
442,10396,12
442,10397,15
442,10398,60
442,10399,2
442,10400,5
442,10401,83
442,10402,62
442,10403,2
442,10404,23
442,10405,101
442,10406,5
442,10407,3
442,10408,69
442,10409,101
442,10410,101
442,10411,6
442,10412,5
442,10413,101
443,10414,1
443,10415,1
443,10416,1
443,10417,1
443,10418,11
443,10419,2
443,10420,5
443,10421,101
443,10422,6
443,10423,3
443,10424,7
443,10425,23
443,10426,10
443,10427,6
443,10428,5
443,10429,25
443,10430,8
443,10431,5
443,10432,3
443,10433,20
443,10434,3
443,10435,3
443,10436,3
443,10437,27
443,10438,5
443,10439,3
443,10440,81
444,10441,1
444,10442,1
444,10443,11
444,10444,12
444,10445,12
444,10446,6
444,10447,13
444,10448,13
444,10449,20
444,10450,20
444,10451,20
444,10452,20
444,10453,20
444,10454,8
444,10455,10
444,10456,20
444,10457,20
444,10458,20
444,10459,20
444,10460,95
444,10461,20
444,10462,20
444,10463,2
444,10464,20
444,10465,3
444,10466,81
445,10467,1
445,10468,1
445,10469,1
445,10470,11
445,10471,11
445,10472,11
445,10473,11
445,10474,101
445,10475,13
445,10476,13
445,10477,14
445,10478,15
445,10479,2
445,10480,62
445,10481,10
445,10482,6
445,10483,6
445,10484,10
445,10485,103
445,10486,3
445,10487,10
445,10488,20
445,10489,5
445,10490,2
445,10491,3
445,10492,3
445,10493,3
445,10494,81
446,10495,1
446,10496,1
446,10497,1
446,10498,1
446,10499,1
446,10500,11
446,10501,11
446,10502,11
446,10503,14
446,10504,2
446,10505,6
446,10506,5
446,10507,101
446,10508,6
446,10509,69
446,10510,10
446,10511,101
446,10512,5
446,10513,101
446,10514,10
446,10515,5
446,10516,5
446,10517,101
446,10518,25
446,10519,3
446,10520,101
446,10521,81
447,10522,1
447,10523,1
447,10524,1
447,10525,1
447,10526,11
447,10527,11
447,10528,11
447,10529,12
447,10530,12
447,10531,60
447,10532,13
447,10533,6
447,10534,5
447,10535,51
447,10536,5
447,10537,20
447,10538,5
447,10539,62
447,10540,5
447,10541,5
447,10542,98
447,10543,64
447,10544,5
447,10545,5
447,10546,6
447,10547,2
447,10548,81
448,10549,1
448,10550,1
448,10551,1
448,10552,11
448,10553,11
448,10554,11
448,10555,12
448,10556,60
448,10557,14
448,10558,14
448,10559,10
448,10560,15
448,10561,60
448,10562,2
448,10563,2
448,10564,3
448,10565,37
448,10566,5
448,10567,5
448,10568,5
448,10569,20
448,10570,20
448,10571,5
448,10572,36
448,10573,51
448,10574,48
448,10575,5
449,10576,1
449,10577,1
449,10578,11
449,10579,12
449,10580,12
449,10581,12
449,10582,60
449,10583,13
449,10584,60
449,10585,16
449,10586,37
449,10587,5
449,10588,5
449,10589,51
449,10590,51
449,10591,5
449,10592,6
449,10593,20
449,10594,101
449,10595,101
449,10596,5
449,10597,20
449,10598,10
449,10599,6
449,10600,5
449,10601,54
449,10602,81
450,10603,1
450,10604,1
450,10605,1
450,10606,1
450,10607,1
450,10608,11
450,10609,12
450,10610,12
450,10611,80
450,10612,13
450,10613,25
450,10614,69
450,10615,6
450,10616,5
450,10617,69
450,10618,69
450,10619,101
450,10620,101
450,10621,5
450,10622,101
450,10623,25
450,10624,3
450,10625,3
450,10626,3
450,10627,3
450,10628,3
451,10629,1
451,10630,1
451,10631,1
451,10632,1
451,10633,1
451,10634,11
451,10635,11
451,10636,11
451,10637,11
451,10638,11
451,10639,11
451,10640,11
451,10641,12
451,10642,13
451,10643,14
451,10644,60
451,10645,16
451,10646,5
451,10647,20
451,10648,6
451,10649,7
451,10650,5
451,10651,10
451,10652,7
451,10653,6
451,10654,10
451,10655,5
452,10656,1
452,10657,1
452,10658,1
452,10659,1
452,10660,1
452,10661,11
452,10662,11
452,10663,11
452,10664,11
452,10665,11
452,10666,12
452,10667,13
452,10668,14
452,10669,14
452,10670,2
452,10671,2
452,10672,62
452,10673,23
452,10674,5
452,10675,5
452,10676,4
452,10677,22
452,10678,43
452,10679,5
452,10680,20
452,10681,5
452,10682,81
452,10683,81
453,10684,1
453,10685,1
453,10686,1
453,10687,11
453,10688,11
453,10689,11
453,10690,12
453,10691,12
453,10692,12
453,10693,99
453,10694,13
453,10695,13
453,10696,6
453,10697,100
453,10698,37
453,10699,6
453,10700,64
453,10701,6
453,10702,4
453,10703,84
453,10704,20
453,10705,4
453,10706,4
453,10707,6
453,10708,20
453,10709,20
453,10710,81
453,10711,81
454,10712,1
454,10713,1
454,10714,1
454,10715,1
454,10716,11
454,10717,11
454,10718,11
454,10719,11
454,10720,11
454,10721,11
454,10722,12
454,10723,14
454,10724,6
454,10725,5
454,10726,5
454,10727,101
454,10728,67
454,10729,20
454,10730,6
454,10731,5
454,10732,8
454,10733,10
454,10734,47
454,10735,5
454,10736,68
454,10737,5
454,10738,81
454,10739,81
454,10740,81
455,10741,1
455,10742,1
455,10743,11
455,10744,11
455,10745,11
455,10746,11
455,10747,11
455,10748,12
455,10749,12
455,10750,5
455,10751,13
455,10752,20
455,10753,20
455,10754,80
455,10755,64
455,10756,5
455,10757,21
455,10758,4
455,10759,20
455,10760,20
455,10761,22
455,10762,20
455,10763,20
455,10764,4
455,10765,20
455,10766,101
455,10767,81
455,10768,81
456,10769,1
456,10770,1
456,10771,1
456,10772,1
456,10773,12
456,10774,12
456,10775,12
456,10776,10
456,10777,6
456,10778,4
456,10779,4
456,10780,86
456,10781,22
456,10782,5
456,10783,6
456,10784,22
456,10785,4
456,10786,4
456,10787,4
456,10788,4
456,10789,81
456,10790,81
456,10791,81
456,10792,81
456,10793,81
456,10794,81
456,10795,97
456,10796,97
457,10797,1
457,10798,1
457,10799,1
457,10800,1
457,10801,1
457,10802,1
457,10803,1
457,10804,1
457,10805,11
457,10806,11
457,10807,11
457,10808,11
457,10809,11
457,10810,12
457,10811,6
457,10812,6
457,10813,98
457,10814,5
457,10815,5
457,10816,36
457,10817,36
457,10818,4
457,10819,4
457,10820,22
457,10821,37
457,10822,5
457,10823,81
457,10824,81
458,10825,1
458,10826,1
458,10827,1
458,10828,1
458,10829,1
458,10830,11
458,10831,11
458,10832,11
458,10833,11
458,10834,12
458,10835,12
458,10836,14
458,10837,22
458,10838,62
458,10839,6
458,10840,101
458,10841,10
458,10842,10
458,10843,36
458,10844,4
