raceid,circuitid,alt,resultid,statusid
82,10,103,1357,1
82,10,103,1358,1
82,10,103,1359,1
82,10,103,1360,1
82,10,103,1361,1
82,10,103,1362,1
82,10,103,1363,1
82,10,103,1364,11
82,10,103,1365,11
82,10,103,1366,11
82,10,103,1367,12
82,10,103,1368,13
82,10,103,1369,13
82,10,103,1370,13
82,10,103,1371,13
82,10,103,1372,14
82,10,103,1373,55
82,10,103,1374,9
83,11,264,1375,1
83,11,264,1376,1
83,11,264,1377,1
83,11,264,1378,1
83,11,264,1379,1
83,11,264,1380,1
83,11,264,1381,11
83,11,264,1382,11
83,11,264,1383,11
83,11,264,1384,11
83,11,264,1385,11
83,11,264,1386,13
83,11,264,1387,14
83,11,264,1388,17
83,11,264,1389,45
83,11,264,1390,56
83,11,264,1391,30
83,11,264,1392,9
83,11,264,1393,3
83,11,264,1394,3
84,5,130,1395,1
84,5,130,1396,1
84,5,130,1397,1
84,5,130,1398,1
84,5,130,1399,1
84,5,130,1400,1
84,5,130,1401,1
84,5,130,1402,1
84,5,130,1403,1
84,5,130,1404,11
84,5,130,1405,11
84,5,130,1406,11
84,5,130,1407,13
84,5,130,1408,13
84,5,130,1409,13
84,5,130,1410,31
84,5,130,1411,31
84,5,130,1412,27
84,5,130,1413,5
84,5,130,1414,27
85,14,162,1415,1
85,14,162,1416,1
85,14,162,1417,1
85,14,162,1418,1
85,14,162,1419,1
85,14,162,1420,1
85,14,162,1421,1
85,14,162,1422,1
85,14,162,1423,1
85,14,162,1424,1
85,14,162,1425,11
85,14,162,1426,11
85,14,162,1427,11
85,14,162,1428,11
85,14,162,1429,11
85,14,162,1430,11
85,14,162,1431,12
85,14,162,1432,12
85,14,162,1433,12
85,14,162,1434,13
86,13,401,1435,1
86,13,401,1436,1
86,13,401,1437,1
86,13,401,1438,1
86,13,401,1439,1
86,13,401,1440,1
86,13,401,1441,1
86,13,401,1442,11
86,13,401,1443,11
86,13,401,1444,11
86,13,401,1445,11
86,13,401,1446,12
86,13,401,1447,13
86,13,401,1448,4
86,13,401,1449,4
86,13,401,1450,3
86,13,401,1451,5
86,13,401,1452,3
86,13,401,1453,3
86,13,401,1454,3
87,18,785,1455,1
87,18,785,1456,1
87,18,785,1457,1
87,18,785,1458,1
87,18,785,1459,1
87,18,785,1460,1
87,18,785,1461,11
87,18,785,1462,11
87,18,785,1463,11
87,18,785,1464,11
87,18,785,1465,11
87,18,785,1466,11
87,18,785,1467,12
87,18,785,1468,12
87,18,785,1469,13
87,18,785,1470,26
87,18,785,1471,58
87,18,785,1472,5
87,18,785,1473,3
87,18,785,1474,3
88,22,45,1475,1
88,22,45,1476,1
88,22,45,1477,1
88,22,45,1478,1
88,22,45,1479,1
88,22,45,1480,1
88,22,45,1481,1
88,22,45,1482,1
88,22,45,1483,1
88,22,45,1484,1
88,22,45,1485,1
88,22,45,1486,1
88,22,45,1487,11
88,22,45,1488,12
88,22,45,1489,12
88,22,45,1490,14
88,22,45,1491,3
88,22,45,1492,3
88,22,45,1493,3
88,22,45,1494,2
89,17,5,1495,1
89,17,5,1496,1
89,17,5,1497,1
89,17,5,1498,1
89,17,5,1499,1
89,17,5,1500,1
89,17,5,1501,1
89,17,5,1502,1
89,17,5,1503,1
89,17,5,1504,1
89,17,5,1505,1
89,17,5,1506,1
89,17,5,1507,59
89,17,5,1508,60
89,17,5,1509,11
89,17,5,1510,61
89,17,5,1511,6
89,17,5,1512,3
89,17,5,1513,5
89,17,5,1514,20
90,1,10,1515,1
90,1,10,1516,1
90,1,10,1517,1
90,1,10,1518,1
90,1,10,1519,1
90,1,10,1520,1
90,1,10,1521,11
90,1,10,1522,11
90,1,10,1523,11
90,1,10,1524,11
90,1,10,1525,12
90,1,10,1526,12
90,1,10,1527,12
90,1,10,1528,13
90,1,10,1529,5
90,1,10,1530,7
90,1,10,1531,62
90,1,10,1532,7
90,1,10,1533,10
90,1,10,1534,5
91,2,18,1535,1
91,2,18,1536,1
91,2,18,1537,1
91,2,18,1538,1
91,2,18,1539,1
91,2,18,1540,1
91,2,18,1541,1
91,2,18,1542,11
91,2,18,1543,11
91,2,18,1544,11
91,2,18,1545,11
91,2,18,1546,11
91,2,18,1547,12
91,2,18,1548,13
91,2,18,1549,14
91,2,18,1550,14
91,2,18,1551,7
91,2,18,1552,7
91,2,18,1553,5
91,2,18,1554,20
92,3,7,1555,1
92,3,7,1556,1
92,3,7,1557,1
92,3,7,1558,1
92,3,7,1559,1
92,3,7,1560,1
92,3,7,1561,1
92,3,7,1562,11
92,3,7,1563,11
92,3,7,1564,11
92,3,7,1565,11
92,3,7,1566,11
92,3,7,1567,11
92,3,7,1568,11
92,3,7,1569,11
92,3,7,1570,12
92,3,7,1571,15
92,3,7,1572,63
92,3,7,1573,5
92,3,7,1574,5
93,21,37,1575,1
93,21,37,1576,1
93,21,37,1577,1
93,21,37,1578,1
93,21,37,1579,1
93,21,37,1580,1
93,21,37,1581,1
93,21,37,1582,11
93,21,37,1583,11
93,21,37,1584,11
93,21,37,1585,11
93,21,37,1586,11
93,21,37,1587,11
93,21,37,1588,12
93,21,37,1589,14
93,21,37,1590,5
93,21,37,1591,30
93,21,37,1592,3
93,21,37,1593,23
93,21,37,1594,9
94,4,109,1595,1
94,4,109,1596,1
94,4,109,1597,1
94,4,109,1598,1
94,4,109,1599,1
94,4,109,1600,1
94,4,109,1601,1
94,4,109,1602,11
94,4,109,1603,11
94,4,109,1604,11
94,4,109,1605,11
94,4,109,1606,11
94,4,109,1607,11
94,4,109,1608,38
94,4,109,1609,23
94,4,109,1610,37
94,4,109,1611,9
94,4,109,1612,9
94,4,109,1613,20
94,4,109,1614,20
95,6,7,1615,1
95,6,7,1616,1
95,6,7,1617,1
95,6,7,1618,11
95,6,7,1619,11
95,6,7,1620,11
95,6,7,1621,12
95,6,7,1622,13
95,6,7,1623,16
95,6,7,1624,6
95,6,7,1625,4
95,6,7,1626,3
95,6,7,1627,63
95,6,7,1628,6
95,6,7,1629,7
95,6,7,1630,6
95,6,7,1631,5
95,6,7,1632,4
95,6,7,1633,4
95,6,7,1634,3
96,20,578,1635,1
96,20,578,1636,1
96,20,578,1637,1
96,20,578,1638,1
96,20,578,1639,1
96,20,578,1640,1
96,20,578,1641,1
96,20,578,1642,11
96,20,578,1643,11
96,20,578,1644,11
96,20,578,1645,11
96,20,578,1646,11
96,20,578,1647,12
96,20,578,1648,13
96,20,578,1649,13
96,20,578,1650,5
96,20,578,1651,5
96,20,578,1652,5
96,20,578,1653,4
96,20,578,1654,4
97,7,13,1655,1
97,7,13,1656,1
97,7,13,1657,1
97,7,13,1658,11
97,7,13,1659,11
97,7,13,1660,11
97,7,13,1661,12
97,7,13,1662,12
97,7,13,1663,13
97,7,13,1664,14
97,7,13,1665,3
97,7,13,1666,5
97,7,13,1667,30
97,7,13,1668,6
97,7,13,1669,22
97,7,13,1670,7
97,7,13,1671,2
97,7,13,1672,2
97,7,13,1673,2
97,7,13,1674,2
98,19,223,1675,1
98,19,223,1676,1
98,19,223,1677,1
98,19,223,1678,1
98,19,223,1679,1
98,19,223,1680,11
98,19,223,1681,11
98,19,223,1682,13
98,19,223,1683,18
98,19,223,1684,5
98,19,223,1685,2
98,19,223,1686,5
98,19,223,1687,6
98,19,223,1688,6
98,19,223,1689,27
98,19,223,1690,27
98,19,223,1691,4
98,19,223,1692,4
98,19,223,1693,4
98,19,223,1694,4
99,8,228,1695,1
99,8,228,1696,1
99,8,228,1697,1
99,8,228,1698,1
99,8,228,1699,1
99,8,228,1700,1
99,8,228,1701,1
99,8,228,1702,1
99,8,228,1703,1
99,8,228,1704,1
99,8,228,1705,11
99,8,228,1706,11
99,8,228,1707,11
99,8,228,1708,11
99,8,228,1709,12
99,8,228,1710,12
99,8,228,1711,13
99,8,228,1712,14
99,8,228,1713,20
99,8,228,1714,5
100,9,153,1715,1
100,9,153,1716,1
100,9,153,1717,1
100,9,153,1718,1
100,9,153,1719,1
100,9,153,1720,1
100,9,153,1721,1
100,9,153,1722,1
100,9,153,1723,1
100,9,153,1724,1
100,9,153,1725,1
100,9,153,1726,1
100,9,153,1727,11
100,9,153,1728,11
100,9,153,1729,11
100,9,153,1730,14
100,9,153,1731,20
100,9,153,1732,3
100,9,153,1733,5
100,9,153,1734,3
101,10,103,1735,1
101,10,103,1736,1
101,10,103,1737,1
101,10,103,1738,1
101,10,103,1739,1
101,10,103,1740,1
101,10,103,1741,1
101,10,103,1742,1
101,10,103,1743,1
101,10,103,1744,1
101,10,103,1745,1
101,10,103,1746,1
101,10,103,1747,11
101,10,103,1748,11
101,10,103,1749,13
101,10,103,1750,14
101,10,103,1751,14
101,10,103,1752,64
101,10,103,1753,29
101,10,103,1754,65
102,11,264,1755,1
102,11,264,1756,1
102,11,264,1757,1
102,11,264,1758,1
102,11,264,1759,1
102,11,264,1760,11
102,11,264,1761,11
102,11,264,1762,11
102,11,264,1763,11
102,11,264,1764,11
102,11,264,1765,11
102,11,264,1766,12
102,11,264,1767,12
102,11,264,1768,14
102,11,264,1769,15
102,11,264,1770,6
102,11,264,1771,5
102,11,264,1772,40
102,11,264,1773,23
102,11,264,1774,10
103,13,401,1775,1
103,13,401,1776,1
103,13,401,1777,1
103,13,401,1778,1
103,13,401,1779,1
103,13,401,1780,1
103,13,401,1781,1
103,13,401,1782,1
103,13,401,1783,1
103,13,401,1784,5
103,13,401,1785,14
103,13,401,1786,27
103,13,401,1787,6
103,13,401,1788,4
103,13,401,1789,4
103,13,401,1790,5
103,13,401,1791,4
103,13,401,1792,4
103,13,401,1793,4
103,13,401,1794,4
104,14,162,1795,1
104,14,162,1796,1
104,14,162,1797,1
104,14,162,1798,1
104,14,162,1799,1
104,14,162,1800,1
104,14,162,1801,1
104,14,162,1802,1
104,14,162,1803,1
104,14,162,1804,1
104,14,162,1805,1
104,14,162,1806,11
104,14,162,1807,11
104,14,162,1808,11
104,14,162,1809,13
104,14,162,1810,20
104,14,162,1811,3
104,14,162,1812,66
104,14,162,1813,5
104,14,162,1814,4
105,17,5,1815,1
105,17,5,1816,1
105,17,5,1817,1
105,17,5,1818,1
105,17,5,1819,1
105,17,5,1820,1
105,17,5,1821,1
105,17,5,1822,1
105,17,5,1823,1
105,17,5,1824,11
105,17,5,1825,11
105,17,5,1826,11
105,17,5,1827,11
105,17,5,1828,11
105,17,5,1829,11
105,17,5,1830,13
105,17,5,1831,36
105,17,5,1832,4
105,17,5,1833,7
105,17,5,1834,4
106,22,45,1835,1
106,22,45,1836,1
106,22,45,1837,1
106,22,45,1838,1
106,22,45,1839,1
106,22,45,1840,1
106,22,45,1841,1
106,22,45,1842,1
106,22,45,1843,1
106,22,45,1844,11
106,22,45,1845,11
106,22,45,1846,11
106,22,45,1847,11
106,22,45,1848,12
106,22,45,1849,12
106,22,45,1850,13
106,22,45,1851,20
106,22,45,1852,4
106,22,45,1853,4
106,22,45,1854,25
107,18,785,1855,1
107,18,785,1856,1
107,18,785,1857,1
107,18,785,1858,1
107,18,785,1859,1
107,18,785,1860,1
107,18,785,1861,1
107,18,785,1862,1
107,18,785,1863,1
107,18,785,1864,11
107,18,785,1865,11
107,18,785,1866,11
107,18,785,1867,11
107,18,785,1868,12
107,18,785,1869,12
107,18,785,1870,14
107,18,785,1871,14
107,18,785,1872,4
107,18,785,1873,8
107,18,785,1874,5
108,1,10,1875,1
108,1,10,1876,1
108,1,10,1877,1
108,1,10,1878,1
108,1,10,1879,1
108,1,10,1880,1
108,1,10,1881,1
108,1,10,1882,1
108,1,10,1883,1
108,1,10,1884,1
108,1,10,1885,11
108,1,10,1886,6
108,1,10,1887,22
108,1,10,1888,32
108,1,10,1889,22
108,1,10,1890,21
108,1,10,1891,22
108,1,10,1892,20
108,1,10,1893,3
108,1,10,1894,3
109,2,18,1895,1
109,2,18,1896,1
109,2,18,1897,1
109,2,18,1898,1
109,2,18,1899,11
109,2,18,1900,11
109,2,18,1901,11
109,2,18,1902,11
109,2,18,1903,11
109,2,18,1904,11
109,2,18,1905,11
109,2,18,1906,13
109,2,18,1907,14
109,2,18,1908,20
109,2,18,1909,26
109,2,18,1910,5
109,2,18,1911,32
109,2,18,1912,10
109,2,18,1913,10
109,2,18,1914,10
110,18,785,1915,1
110,18,785,1916,1
110,18,785,1917,1
110,18,785,1918,1
110,18,785,1919,1
110,18,785,1920,1
110,18,785,1921,1
110,18,785,1922,1
110,18,785,1923,3
110,18,785,1924,11
110,18,785,1925,69
110,18,785,1926,3
110,18,785,1927,20
110,18,785,1928,3
110,18,785,1929,3
110,18,785,1930,3
110,18,785,1931,4
110,18,785,1932,22
110,18,785,1933,20
110,18,785,1934,5
111,21,37,1935,1
111,21,37,1936,1
111,21,37,1937,1
111,21,37,1938,1
111,21,37,1939,1
111,21,37,1940,1
111,21,37,1941,1
111,21,37,1942,11
111,21,37,1943,11
111,21,37,1944,11
111,21,37,1945,11
111,21,37,1946,11
111,21,37,1947,11
111,21,37,1948,12
111,21,37,1949,15
111,21,37,1950,30
111,21,37,1951,70
111,21,37,1952,10
111,21,37,1953,71
111,21,37,1954,5
112,4,109,1955,1
112,4,109,1956,1
112,4,109,1957,1
112,4,109,1958,1
112,4,109,1959,11
112,4,109,1960,11
112,4,109,1961,11
112,4,109,1962,12
112,4,109,1963,12
112,4,109,1964,12
112,4,109,1965,12
112,4,109,1966,13
112,4,109,1967,5
112,4,109,1968,6
112,4,109,1969,22
112,4,109,1970,4
112,4,109,1971,10
112,4,109,1972,4
112,4,109,1973,72
112,4,109,1974,4
113,70,678,1975,1
113,70,678,1976,1
113,70,678,1977,1
113,70,678,1978,1
113,70,678,1979,1
113,70,678,1980,11
113,70,678,1981,11
113,70,678,1982,11
113,70,678,1983,11
113,70,678,1984,11
113,70,678,1985,11
113,70,678,1986,11
113,70,678,1987,12
113,70,678,1988,69
113,70,678,1989,5
113,70,678,1990,5
113,70,678,1991,5
113,70,678,1992,22
113,70,678,1993,8
113,70,678,1994,8
114,6,7,1995,1
114,6,7,1996,1
114,6,7,1997,1
114,6,7,1998,1
114,6,7,1999,1
114,6,7,2000,1
114,6,7,2001,1
114,6,7,2002,1
114,6,7,2003,11
114,6,7,2004,11
114,6,7,2005,12
114,6,7,2006,12
114,6,7,2007,14
114,6,7,2008,5
114,6,7,2009,69
114,6,7,2010,69
114,6,7,2011,9
114,6,7,2012,10
114,6,7,2013,3
114,6,7,2014,73
115,7,13,2015,1
115,7,13,2016,1
115,7,13,2017,1
115,7,13,2018,1
115,7,13,2019,1
115,7,13,2020,1
115,7,13,2021,11
115,7,13,2022,11
115,7,13,2023,12
115,7,13,2024,14
115,7,13,2025,16
115,7,13,2026,6
115,7,13,2027,6
115,7,13,2028,6
115,7,13,2029,5
115,7,13,2030,3
115,7,13,2031,6
115,7,13,2032,5
115,7,13,2033,23
115,7,13,2034,40
116,20,578,2035,1
116,20,578,2036,1
116,20,578,2037,1
116,20,578,2038,1
116,20,578,2039,1
116,20,578,2040,11
116,20,578,2041,11
116,20,578,2042,11
116,20,578,2043,11
116,20,578,2044,11
116,20,578,2045,12
116,20,578,2046,12
116,20,578,2047,12
116,20,578,2048,13
116,20,578,2049,14
116,20,578,2050,5
116,20,578,2051,6
116,20,578,2052,32
116,20,578,2053,20
116,20,578,2054,5
117,8,228,2055,1
117,8,228,2056,1
117,8,228,2057,1
117,8,228,2058,1
117,8,228,2059,1
117,8,228,2060,1
117,8,228,2061,11
117,8,228,2062,11
117,8,228,2063,11
117,8,228,2064,11
117,8,228,2065,11
117,8,228,2066,12
117,8,228,2067,12
117,8,228,2068,13
117,8,228,2069,13
117,8,228,2070,14
117,8,228,2071,5
117,8,228,2072,5
117,8,228,2073,5
117,8,228,2074,74
118,9,153,2075,1
118,9,153,2076,1
118,9,153,2077,1
118,9,153,2078,1
118,9,153,2079,1
118,9,153,2080,1
118,9,153,2081,1
118,9,153,2082,1
118,9,153,2083,1
118,9,153,2084,1
118,9,153,2085,1
118,9,153,2086,1
118,9,153,2087,11
118,9,153,2088,11
118,9,153,2089,12
118,9,153,2090,12
118,9,153,2091,12
118,9,153,2092,6
118,9,153,2093,22
118,9,153,2094,5
119,10,103,2095,1
119,10,103,2096,1
119,10,103,2097,1
119,10,103,2098,1
119,10,103,2099,11
119,10,103,2100,11
119,10,103,2101,11
119,10,103,2102,11
119,10,103,2103,12
119,10,103,2104,12
119,10,103,2105,3
119,10,103,2106,15
119,10,103,2107,5
119,10,103,2108,9
119,10,103,2109,6
119,10,103,2110,3
119,10,103,2111,3
119,10,103,2112,3
119,10,103,2113,3
119,10,103,2114,3
120,11,264,2115,1
120,11,264,2116,1
120,11,264,2117,1
120,11,264,2118,1
120,11,264,2119,1
120,11,264,2120,1
120,11,264,2121,11
120,11,264,2122,11
120,11,264,2123,11
120,11,264,2124,11
120,11,264,2125,12
120,11,264,2126,13
120,11,264,2127,14
120,11,264,2128,60
120,11,264,2129,5
120,11,264,2130,5
120,11,264,2131,6
120,11,264,2132,5
120,11,264,2133,22
120,11,264,2134,9
121,14,162,2135,1
121,14,162,2136,1
121,14,162,2137,1
121,14,162,2138,1
121,14,162,2139,1
121,14,162,2140,11
121,14,162,2141,11
121,14,162,2142,11
121,14,162,2143,11
121,14,162,2144,11
121,14,162,2145,12
121,14,162,2146,12
121,14,162,2147,13
121,14,162,2148,32
121,14,162,2149,23
121,14,162,2150,44
121,14,162,2151,6
121,14,162,2152,27
121,14,162,2153,6
121,14,162,2154,9
122,19,223,2155,1
122,19,223,2156,1
122,19,223,2157,1
122,19,223,2158,1
122,19,223,2159,1
122,19,223,2160,11
122,19,223,2161,11
122,19,223,2162,12
122,19,223,2163,12
122,19,223,2164,14
122,19,223,2165,14
122,19,223,2166,5
122,19,223,2167,20
122,19,223,2168,6
122,19,223,2169,5
122,19,223,2170,5
122,19,223,2171,3
122,19,223,2172,3
122,19,223,2173,3
122,19,223,2174,4
123,22,45,2175,1
123,22,45,2176,1
123,22,45,2177,1
123,22,45,2178,1
123,22,45,2179,1
123,22,45,2180,1
123,22,45,2181,1
123,22,45,2182,1
123,22,45,2183,1
123,22,45,2184,1
123,22,45,2185,1
123,22,45,2186,11
123,22,45,2187,11
123,22,45,2188,12
123,22,45,2189,12
123,22,45,2190,13
123,22,45,2191,60
123,22,45,2192,5
123,22,45,2193,5
123,22,45,2194,9
124,1,10,2195,1
124,1,10,2196,1
124,1,10,2197,1
124,1,10,2198,11
124,1,10,2199,12
124,1,10,2200,12
124,1,10,2201,13
124,1,10,2202,15
124,1,10,2203,6
124,1,10,2204,41
124,1,10,2205,2
124,1,10,2206,2
124,1,10,2207,10
124,1,10,2208,20
124,1,10,2209,4
124,1,10,2210,4
124,1,10,2211,4
124,1,10,2212,4
124,1,10,2213,4
124,1,10,2214,4
124,1,10,2215,4
124,1,10,2216,4
125,2,18,2217,1
125,2,18,2218,1
125,2,18,2219,1
125,2,18,2220,1
125,2,18,2221,11
125,2,18,2222,11
125,2,18,2223,11
125,2,18,2224,11
125,2,18,2225,12
125,2,18,2226,12
125,2,18,2227,12
125,2,18,2228,13
125,2,18,2229,13
125,2,18,2230,5
125,2,18,2231,10
125,2,18,2232,9
125,2,18,2233,6
125,2,18,2234,5
125,2,18,2235,74
125,2,18,2236,5
125,2,18,2237,8
125,2,18,2238,25
126,18,785,2239,1
126,18,785,2240,1
126,18,785,2241,1
126,18,785,2242,1
126,18,785,2243,1
126,18,785,2244,11
126,18,785,2245,11
126,18,785,2246,11
126,18,785,2247,12
126,18,785,2248,5
126,18,785,2249,13
126,18,785,2250,46
126,18,785,2251,14
126,18,785,2252,23
126,18,785,2253,5
126,18,785,2254,4
126,18,785,2255,20
126,18,785,2256,6
126,18,785,2257,22
126,18,785,2258,22
126,18,785,2259,9
126,18,785,2260,5
127,21,37,2261,1
127,21,37,2262,1
127,21,37,2263,1
127,21,37,2264,1
127,21,37,2265,1
127,21,37,2266,11
127,21,37,2267,11
127,21,37,2268,11
127,21,37,2269,11
127,21,37,2270,11
127,21,37,2271,12
127,21,37,2272,75
127,21,37,2273,30
127,21,37,2274,43
127,21,37,2275,37
127,21,37,2276,30
127,21,37,2277,6
127,21,37,2278,75
127,21,37,2279,9
127,21,37,2280,6
127,21,37,2281,10
127,21,37,2282,77
128,4,109,2283,1
128,4,109,2284,1
128,4,109,2285,1
128,4,109,2286,1
128,4,109,2287,1
128,4,109,2288,1
128,4,109,2289,11
128,4,109,2290,11
128,4,109,2291,11
128,4,109,2292,5
128,4,109,2293,5
128,4,109,2294,9
128,4,109,2295,43
128,4,109,2296,9
128,4,109,2297,9
128,4,109,2298,20
128,4,109,2299,9
128,4,109,2300,65
128,4,109,2301,20
128,4,109,2302,6
128,4,109,2303,78
128,4,109,2304,78
129,70,678,2305,1
129,70,678,2306,1
129,70,678,2307,1
129,70,678,2308,1
129,70,678,2309,1
129,70,678,2310,1
129,70,678,2311,1
129,70,678,2312,1
129,70,678,2313,1
129,70,678,2314,11
129,70,678,2315,12
129,70,678,2316,12
129,70,678,2317,32
129,70,678,2318,5
129,70,678,2319,9
129,70,678,2320,4
129,70,678,2321,4
129,70,678,2322,5
129,70,678,2323,22
129,70,678,2324,5
129,70,678,2325,4
129,70,678,2326,37
130,6,7,2327,1
130,6,7,2328,1
130,6,7,2329,1
130,6,7,2330,11
130,6,7,2331,11
130,6,7,2332,11
130,6,7,2333,11
130,6,7,2334,12
130,6,7,2335,12
130,6,7,2336,12
130,6,7,2337,12
130,6,7,2338,12
130,6,7,2339,23
130,6,7,2340,3
130,6,7,2341,4
130,6,7,2342,4
130,6,7,2343,5
130,6,7,2344,26
130,6,7,2345,4
130,6,7,2346,3
130,6,7,2347,20
130,6,7,2348,3
131,7,13,2349,1
131,7,13,2350,1
131,7,13,2351,1
131,7,13,2352,1
131,7,13,2353,1
131,7,13,2354,1
131,7,13,2355,5
131,7,13,2356,11
131,7,13,2357,11
131,7,13,2358,11
131,7,13,2359,11
131,7,13,2360,11
131,7,13,2361,11
131,7,13,2362,12
131,7,13,2363,6
131,7,13,2364,5
131,7,13,2365,20
131,7,13,2366,25
131,7,13,2367,23
131,7,13,2368,6
131,7,13,2369,22
131,7,13,2370,51
132,20,578,2371,1
132,20,578,2372,1
132,20,578,2373,1
132,20,578,2374,1
132,20,578,2375,1
132,20,578,2376,11
132,20,578,2377,11
132,20,578,2378,11
132,20,578,2379,11
132,20,578,2380,11
132,20,578,2381,11
132,20,578,2382,11
132,20,578,2383,11
132,20,578,2384,11
132,20,578,2385,12
132,20,578,2386,12
132,20,578,2387,6
132,20,578,2388,9
132,20,578,2389,9
132,20,578,2390,4
132,20,578,2391,4
132,20,578,2392,3
133,9,153,2393,1
133,9,153,2394,1
133,9,153,2395,1
133,9,153,2396,11
133,9,153,2397,11
133,9,153,2398,11
133,9,153,2399,11
133,9,153,2400,11
133,9,153,2401,11
133,9,153,2402,12
133,9,153,2403,12
133,9,153,2404,36
133,9,153,2405,5
133,9,153,2406,5
133,9,153,2407,40
133,9,153,2408,30
133,9,153,2409,20
133,9,153,2410,5
133,9,153,2411,79
133,9,153,2412,8
133,9,153,2413,8
134,8,228,2414,1
134,8,228,2415,1
134,8,228,2416,1
134,8,228,2417,1
134,8,228,2418,1
134,8,228,2419,11
134,8,228,2420,11
134,8,228,2421,11
134,8,228,2422,12
134,8,228,2423,14
134,8,228,2424,5
134,8,228,2425,65
134,8,228,2426,5
134,8,228,2427,26
134,8,228,2428,5
134,8,228,2429,5
134,8,228,2430,3
134,8,228,2431,20
134,8,228,2432,80
134,8,228,2433,81
134,8,228,2434,81
134,8,228,2435,82
135,10,103,2436,1
135,10,103,2437,1
135,10,103,2438,1
135,10,103,2439,1
135,10,103,2440,11
135,10,103,2441,11
135,10,103,2442,11
135,10,103,2443,11
135,10,103,2444,11
135,10,103,2445,5
135,10,103,2446,20
135,10,103,2447,23
135,10,103,2448,5
135,10,103,2449,5
135,10,103,2450,20
135,10,103,2451,6
135,10,103,2452,5
135,10,103,2453,5
135,10,103,2454,9
135,10,103,2455,9
135,10,103,2456,7
136,11,264,2457,1
136,11,264,2458,1
136,11,264,2459,1
136,11,264,2460,1
136,11,264,2461,1
136,11,264,2462,1
136,11,264,2463,1
136,11,264,2464,11
136,11,264,2465,11
136,11,264,2466,11
136,11,264,2467,11
136,11,264,2468,11
136,11,264,2469,12
136,11,264,2470,12
136,11,264,2471,12
136,11,264,2472,12
136,11,264,2473,20
136,11,264,2474,20
136,11,264,2475,5
136,11,264,2476,7
137,13,401,2477,1
137,13,401,2478,1
137,13,401,2479,1
137,13,401,2480,1
137,13,401,2481,1
137,13,401,2482,1
137,13,401,2483,1
137,13,401,2484,1
137,13,401,2485,11
137,13,401,2486,11
137,13,401,2487,11
137,13,401,2488,5
137,13,401,2489,5
137,13,401,2490,22
137,13,401,2491,5
137,13,401,2492,5
137,13,401,2493,5
137,13,401,2494,20
137,13,401,2495,5
137,13,401,2496,6
138,14,162,2497,1
138,14,162,2498,1
138,14,162,2499,1
138,14,162,2500,1
138,14,162,2501,1
138,14,162,2502,1
138,14,162,2503,1
138,14,162,2504,1
138,14,162,2505,1
138,14,162,2506,1
138,14,162,2507,11
138,14,162,2508,11
138,14,162,2509,16
138,14,162,2510,83
138,14,162,2511,5
138,14,162,2512,5
138,14,162,2513,4
138,14,162,2514,4
138,14,162,2515,22
138,14,162,2516,5
139,19,223,2517,1
139,19,223,2518,1
139,19,223,2519,1
139,19,223,2520,1
139,19,223,2521,1
139,19,223,2522,1
139,19,223,2523,11
139,19,223,2524,11
139,19,223,2525,11
139,19,223,2526,11
139,19,223,2527,11
139,19,223,2528,11
139,19,223,2529,12
139,19,223,2530,12
139,19,223,2531,12
139,19,223,2532,12
139,19,223,2533,5
139,19,223,2534,5
139,19,223,2535,38
139,19,223,2536,7
140,22,45,2537,1
140,22,45,2538,1
140,22,45,2539,1
140,22,45,2540,1
140,22,45,2541,1
140,22,45,2542,11
140,22,45,2543,11
140,22,45,2544,11
140,22,45,2545,11
140,22,45,2546,12
140,22,45,2547,5
140,22,45,2548,7
140,22,45,2549,5
140,22,45,2550,26
140,22,45,2551,5
140,22,45,2552,20
140,22,45,2553,26
140,22,45,2554,37
140,22,45,2555,3
140,22,45,2556,73
141,1,10,2557,1
141,1,10,2558,1
141,1,10,2559,1
141,1,10,2560,1
141,1,10,2561,1
141,1,10,2562,1
141,1,10,2563,1
141,1,10,2564,11
141,1,10,2565,11
141,1,10,2566,11
141,1,10,2567,11
141,1,10,2568,12
141,1,10,2569,13
141,1,10,2570,10
141,1,10,2571,5
141,1,10,2572,5
141,1,10,2573,22
141,1,10,2574,4
141,1,10,2575,4
141,1,10,2576,84
141,1,10,2577,20
141,1,10,2578,23
142,2,18,2579,1
142,2,18,2580,1
142,2,18,2581,1
142,2,18,2582,1
142,2,18,2583,1
142,2,18,2584,1
142,2,18,2585,1
142,2,18,2586,11
142,2,18,2587,11
142,2,18,2588,11
142,2,18,2589,12
142,2,18,2590,12
142,2,18,2591,13
142,2,18,2592,14
142,2,18,2593,32
142,2,18,2594,20
142,2,18,2595,20
142,2,18,2596,20
142,2,18,2597,20
142,2,18,2598,47
142,2,18,2599,44
142,2,18,2600,30
143,18,785,2601,1
143,18,785,2602,1
143,18,785,2603,11
143,18,785,2604,11
143,18,785,2605,11
143,18,785,2606,11
143,18,785,2607,11
143,18,785,2608,11
143,18,785,2609,13
143,18,785,2610,17
143,18,785,2611,10
143,18,785,2612,20
143,18,785,2613,20
143,18,785,2614,8
143,18,785,2615,20
143,18,785,2616,4
143,18,785,2617,4
143,18,785,2618,5
143,18,785,2619,10
143,18,785,2620,9
143,18,785,2621,4
143,18,785,2622,85
144,21,37,2623,1
144,21,37,2624,1
144,21,37,2625,1
144,21,37,2626,1
